timestamp,true_label,predicted_label,max_probability,is_intrusion
2026-01-06 18:19:20.708606,4,4,1.0,1
2026-01-06 18:19:21.708606,4,4,1.0,1
2026-01-06 18:19:22.708606,4,4,1.0,1
2026-01-06 18:19:25.708606,4,4,0.85,1
2026-01-06 18:19:26.708606,2,4,0.93,1
2026-01-06 18:19:27.708606,1,4,0.53,1
2026-01-06 18:19:28.708606,2,4,0.86,1
2026-01-06 18:19:30.708606,1,4,0.76,1
2026-01-06 18:19:31.708606,2,4,0.8,1
2026-01-06 18:19:33.708606,4,4,1.0,1
2026-01-06 18:19:34.708606,2,4,0.76,1
2026-01-06 18:19:35.708606,4,4,0.98,1
2026-01-06 18:19:36.708606,4,4,1.0,1
2026-01-06 18:19:37.708606,4,4,1.0,1
2026-01-06 18:19:38.708606,0,4,0.86,1
2026-01-06 18:19:39.708606,2,4,0.95,1
2026-01-06 18:19:40.708606,1,1,0.89,1
2026-01-06 18:19:41.708606,1,1,0.45,1
2026-01-06 18:19:42.708606,4,4,1.0,1
2026-01-06 18:19:43.708606,4,4,1.0,1
2026-01-06 18:19:44.708606,4,4,1.0,1
2026-01-06 18:19:45.708606,1,1,1.0,1
2026-01-06 18:19:47.708606,1,1,0.97,1
2026-01-06 18:19:48.708606,4,4,1.0,1
2026-01-06 18:19:49.708606,2,4,0.95,1
2026-01-06 18:19:50.708606,4,4,1.0,1
2026-01-06 18:19:53.708606,4,4,1.0,1
2026-01-06 18:19:54.708606,4,4,1.0,1
2026-01-06 18:19:55.708606,4,4,1.0,1
2026-01-06 18:19:56.708606,4,4,1.0,1
2026-01-06 18:19:58.708606,2,4,0.77,1
2026-01-06 18:20:01.708606,4,4,0.97,1
2026-01-06 18:20:03.708606,1,4,0.74,1
2026-01-06 18:20:04.708606,2,4,0.74,1
2026-01-06 18:20:05.708606,4,1,1.0,1
2026-01-06 18:20:06.708606,4,4,1.0,1
2026-01-06 18:20:07.708606,1,4,0.66,1
2026-01-06 18:20:08.708606,0,4,0.96,1
2026-01-06 18:20:10.708606,4,4,1.0,1
2026-01-06 18:20:12.708606,4,4,1.0,1
2026-01-06 18:20:14.708606,4,4,1.0,1
2026-01-06 18:20:17.708606,4,4,1.0,1
2026-01-06 18:20:18.708606,2,4,0.78,1
2026-01-06 18:20:19.708606,4,4,1.0,1
2026-01-06 18:20:20.708606,2,4,0.96,1
2026-01-06 18:20:21.708606,4,4,1.0,1
2026-01-06 18:20:22.708606,2,4,0.91,1
2026-01-06 18:20:23.708606,2,4,0.82,1
2026-01-06 18:20:24.708606,0,4,0.76,1
2026-01-06 18:20:27.708606,0,4,0.92,1
2026-01-06 18:20:28.708606,4,4,1.0,1
2026-01-06 18:20:29.708606,4,4,1.0,1
2026-01-06 18:20:31.708606,4,4,1.0,1
2026-01-06 18:20:32.708606,4,4,0.97,1
2026-01-06 18:20:35.708606,4,4,1.0,1
2026-01-06 18:20:37.708606,4,4,1.0,1
2026-01-06 18:20:38.708606,4,4,1.0,1
2026-01-06 18:20:39.708606,4,4,1.0,1
2026-01-06 18:20:40.708606,0,4,0.96,1
2026-01-06 18:20:41.708606,4,4,1.0,1
2026-01-06 18:20:42.708606,0,4,0.96,1
2026-01-06 18:20:43.708606,4,4,1.0,1
2026-01-06 18:20:44.708606,2,4,0.97,1
2026-01-06 18:20:45.708606,2,4,0.97,1
2026-01-06 18:20:46.708606,4,4,1.0,1
2026-01-06 18:20:47.708606,4,4,1.0,1
2026-01-06 18:20:51.708606,0,4,0.76,1
2026-01-06 18:20:54.708606,2,4,0.95,1
2026-01-06 18:20:55.708606,4,4,1.0,1
2026-01-06 18:20:56.708606,4,4,0.79,1
2026-01-06 18:20:57.708606,4,4,1.0,1
2026-01-06 18:20:58.708606,4,4,1.0,1
2026-01-06 18:21:00.708606,2,4,0.79,1
2026-01-06 18:21:01.708606,4,4,1.0,1
2026-01-06 18:21:02.708606,1,4,0.48,1
2026-01-06 18:21:03.708606,1,1,0.7,1
2026-01-06 18:21:04.708606,4,4,1.0,1
2026-01-06 18:21:05.708606,4,4,1.0,1
2026-01-06 18:21:06.708606,0,4,0.8,1
2026-01-06 18:21:07.708606,2,4,1.0,1
2026-01-06 18:21:10.708606,2,4,0.75,1
2026-01-06 18:21:11.708606,1,1,1.0,1
2026-01-06 18:21:15.708606,4,4,1.0,1
2026-01-06 18:21:16.708606,4,4,1.0,1
2026-01-06 18:21:17.708606,4,4,1.0,1
2026-01-06 18:21:18.708606,2,4,0.97,1
2026-01-06 18:21:19.708606,2,4,0.9,1
2026-01-06 18:21:21.708606,2,4,0.97,1
2026-01-06 18:21:22.708606,4,4,1.0,1
2026-01-06 18:21:23.708606,4,4,1.0,1
2026-01-06 18:21:24.708606,1,1,1.0,1
2026-01-06 18:21:25.708606,0,1,0.54,1
2026-01-06 18:21:27.708606,1,1,1.0,1
2026-01-06 18:21:28.708606,2,4,0.83,1
2026-01-06 18:21:29.708606,4,4,1.0,1
2026-01-06 18:21:30.708606,2,4,0.66,1
2026-01-06 18:21:32.708606,4,4,1.0,1
2026-01-06 18:21:33.708606,4,4,1.0,1
2026-01-06 18:21:34.708606,4,4,1.0,1
2026-01-06 18:21:38.708606,4,4,1.0,1
2026-01-06 18:21:39.708606,4,4,1.0,1
2026-01-06 18:21:40.708606,4,4,1.0,1
2026-01-06 18:21:41.708606,4,4,1.0,1
2026-01-06 18:21:44.708606,4,4,1.0,1
2026-01-06 18:21:45.708606,4,4,1.0,1
2026-01-06 18:21:48.708606,4,4,1.0,1
2026-01-06 18:21:49.708606,4,4,1.0,1
2026-01-06 18:21:52.708606,1,4,0.76,1
2026-01-06 18:21:54.708606,2,4,0.93,1
2026-01-06 18:21:55.708606,4,4,1.0,1
2026-01-06 18:21:56.708606,4,4,1.0,1
2026-01-06 18:21:57.708606,4,4,1.0,1
2026-01-06 18:21:58.708606,4,4,0.86,1
2026-01-06 18:21:59.708606,4,4,1.0,1
2026-01-06 18:22:00.708606,3,2,0.54,1
2026-01-06 18:22:01.708606,4,4,1.0,1
2026-01-06 18:22:05.708606,2,4,0.91,1
2026-01-06 18:22:08.708606,4,4,1.0,1
2026-01-06 18:22:09.708606,4,4,1.0,1
2026-01-06 18:22:12.708606,4,4,0.79,1
2026-01-06 18:22:13.708606,1,4,0.6,1
2026-01-06 18:22:14.708606,4,4,1.0,1
2026-01-06 18:22:15.708606,2,4,0.97,1
2026-01-06 18:22:16.708606,1,4,0.71,1
2026-01-06 18:22:17.708606,4,4,1.0,1
2026-01-06 18:22:18.708606,1,1,1.0,1
2026-01-06 18:22:19.708606,4,4,1.0,1
2026-01-06 18:22:20.708606,0,4,0.75,1
2026-01-06 18:22:21.708606,4,4,0.99,1
2026-01-06 18:22:22.708606,4,4,1.0,1
2026-01-06 18:22:23.708606,4,4,1.0,1
2026-01-06 18:22:24.708606,4,4,1.0,1
2026-01-06 18:22:28.708606,0,2,0.53,1
2026-01-06 18:22:30.708606,4,4,1.0,1
2026-01-06 18:22:31.708606,2,4,0.86,1
2026-01-06 18:22:32.708606,4,4,1.0,1
2026-01-06 18:22:34.708606,2,4,0.85,1
2026-01-06 18:22:35.708606,0,4,0.92,1
2026-01-06 18:22:36.708606,2,4,0.91,1
2026-01-06 18:22:37.708606,4,4,1.0,1
2026-01-06 18:22:38.708606,2,4,0.96,1
2026-01-06 18:22:39.708606,2,4,0.97,1
2026-01-06 18:22:43.708606,1,1,0.95,1
2026-01-06 18:22:44.708606,4,4,1.0,1
2026-01-06 18:22:46.708606,4,4,1.0,1
2026-01-06 18:22:47.708606,4,4,1.0,1
2026-01-06 18:22:48.708606,4,4,1.0,1
2026-01-06 18:22:49.708606,4,4,1.0,1
2026-01-06 18:22:50.708606,1,4,0.59,1
2026-01-06 18:22:51.708606,4,4,1.0,1
2026-01-06 18:22:52.708606,2,4,0.97,1
2026-01-06 18:22:53.708606,4,4,1.0,1
2026-01-06 18:22:54.708606,0,4,0.82,1
2026-01-06 18:22:55.708606,4,4,1.0,1
2026-01-06 18:22:56.708606,4,4,1.0,1
2026-01-06 18:22:58.708606,4,4,0.79,1
2026-01-06 18:22:59.708606,2,4,0.98,1
2026-01-06 18:23:00.708606,4,4,1.0,1
2026-01-06 18:23:02.708606,4,4,1.0,1
2026-01-06 18:23:03.708606,2,4,0.91,1
2026-01-06 18:23:04.708606,4,4,1.0,1
2026-01-06 18:23:06.708606,4,4,1.0,1
2026-01-06 18:23:08.708606,0,4,0.69,1
2026-01-06 18:23:10.708606,4,4,1.0,1
2026-01-06 18:23:11.708606,4,4,1.0,1
2026-01-06 18:23:13.708606,4,4,1.0,1
2026-01-06 18:23:14.708606,4,4,1.0,1
2026-01-06 18:23:15.708606,4,4,1.0,1
2026-01-06 18:23:16.708606,2,4,0.73,1
2026-01-06 18:23:19.708606,2,4,0.94,1
2026-01-06 18:23:23.708606,4,4,1.0,1
2026-01-06 18:23:24.708606,4,4,1.0,1
2026-01-06 18:23:27.708606,2,4,0.91,1
2026-01-06 18:23:28.708606,2,4,0.96,1
2026-01-06 18:23:29.708606,1,1,0.85,1
2026-01-06 18:23:30.708606,1,1,1.0,1
2026-01-06 18:23:31.708606,4,4,1.0,1
2026-01-06 18:23:32.708606,4,4,1.0,1
2026-01-06 18:23:34.708606,1,1,0.91,1
2026-01-06 18:23:35.708606,2,4,0.88,1
2026-01-06 18:23:36.708606,0,4,0.8,1
2026-01-06 18:23:37.708606,4,4,1.0,1
2026-01-06 18:23:38.708606,4,4,1.0,1
2026-01-06 18:23:40.708606,1,4,0.57,1
2026-01-06 18:23:41.708606,4,4,1.0,1
2026-01-06 18:23:42.708606,1,1,1.0,1
2026-01-06 18:23:43.708606,2,4,0.99,1
2026-01-06 18:23:44.708606,4,4,1.0,1
2026-01-06 18:23:46.708606,1,1,0.97,1
2026-01-06 18:23:47.708606,4,4,1.0,1
2026-01-06 18:23:48.708606,2,4,0.83,1
2026-01-06 18:23:49.708606,2,4,0.78,1
2026-01-06 18:23:50.708606,4,4,1.0,1
2026-01-06 18:23:52.708606,0,4,0.78,1
2026-01-06 18:23:53.708606,2,4,0.97,1
2026-01-06 18:23:54.708606,4,4,1.0,1
2026-01-06 18:23:55.708606,1,4,0.61,1
2026-01-06 18:23:56.708606,2,4,0.79,1
2026-01-06 18:23:57.708606,4,4,1.0,1
2026-01-06 18:23:58.708606,4,4,1.0,1
2026-01-06 18:24:01.708606,4,4,1.0,1
2026-01-06 18:24:02.708606,4,4,1.0,1
2026-01-06 18:24:04.708606,1,4,0.47,1
2026-01-06 18:24:06.708606,1,1,0.97,1
2026-01-06 18:24:07.708606,4,4,0.97,1
2026-01-06 18:24:08.708606,4,4,0.82,1
2026-01-06 18:24:09.708606,2,4,0.93,1
2026-01-06 18:24:10.708606,2,4,0.95,1
2026-01-06 18:24:11.708606,4,4,0.79,1
2026-01-06 18:24:12.708606,4,4,1.0,1
2026-01-06 18:24:13.708606,4,4,0.66,1
2026-01-06 18:24:14.708606,4,4,1.0,1
2026-01-06 18:24:15.708606,0,4,0.88,1
2026-01-06 18:24:17.708606,4,4,1.0,1
2026-01-06 18:24:19.708606,4,4,1.0,1
2026-01-06 18:24:23.708606,4,4,1.0,1
2026-01-06 18:24:24.708606,1,1,0.94,1
2026-01-06 18:24:25.708606,2,4,0.56,1
2026-01-06 18:24:26.708606,4,4,1.0,1
2026-01-06 18:24:28.708606,4,4,1.0,1
2026-01-06 18:24:29.708606,1,4,0.56,1
2026-01-06 18:24:30.708606,4,4,1.0,1
2026-01-06 18:24:31.708606,4,4,1.0,1
2026-01-06 18:24:32.708606,2,4,0.99,1
2026-01-06 18:24:34.708606,0,4,0.64,1
2026-01-06 18:24:36.708606,4,4,1.0,1
2026-01-06 18:24:37.708606,4,4,1.0,1
2026-01-06 18:24:38.708606,1,4,0.71,1
2026-01-06 18:24:43.708606,4,4,0.99,1
2026-01-06 18:24:44.708606,4,4,1.0,1
2026-01-06 18:24:46.708606,4,4,1.0,1
2026-01-06 18:24:47.708606,1,1,0.88,1
2026-01-06 18:24:48.708606,4,4,1.0,1
2026-01-06 18:24:50.708606,4,4,0.76,1
2026-01-06 18:24:52.708606,0,4,0.84,1
2026-01-06 18:24:54.708606,4,4,0.81,1
2026-01-06 18:24:55.708606,4,4,1.0,1
2026-01-06 18:24:56.708606,0,4,0.93,1
2026-01-06 18:24:57.708606,4,4,1.0,1
2026-01-06 18:24:58.708606,1,4,0.82,1
2026-01-06 18:24:59.708606,4,4,1.0,1
2026-01-06 18:25:00.708606,1,1,1.0,1
2026-01-06 18:25:04.708606,4,4,1.0,1
2026-01-06 18:25:05.708606,4,4,1.0,1
2026-01-06 18:25:06.708606,4,4,1.0,1
2026-01-06 18:25:07.708606,2,4,0.98,1
2026-01-06 18:25:08.708606,4,4,0.99,1
2026-01-06 18:25:10.708606,2,4,0.84,1
2026-01-06 18:25:11.708606,4,4,1.0,1
2026-01-06 18:25:13.708606,4,4,1.0,1
2026-01-06 18:25:14.708606,1,1,1.0,1
2026-01-06 18:25:15.708606,0,4,0.53,1
2026-01-06 18:25:16.708606,4,4,1.0,1
2026-01-06 18:25:17.708606,4,4,1.0,1
2026-01-06 18:25:18.708606,1,4,0.78,1
2026-01-06 18:25:19.708606,1,1,1.0,1
2026-01-06 18:25:20.708606,4,4,1.0,1
2026-01-06 18:25:21.708606,1,4,0.61,1
2026-01-06 18:25:23.708606,4,4,1.0,1
2026-01-06 18:25:25.708606,2,4,0.91,1
2026-01-06 18:25:26.708606,2,4,0.92,1
2026-01-06 18:25:27.708606,1,1,1.0,1
2026-01-06 18:25:28.708606,0,4,0.67,1
2026-01-06 18:25:29.708606,0,4,0.62,1
2026-01-06 18:25:30.708606,4,4,1.0,1
2026-01-06 18:25:31.708606,4,4,1.0,1
2026-01-06 18:25:32.708606,4,4,1.0,1
2026-01-06 18:25:35.708606,2,4,0.91,1
2026-01-06 18:25:36.708606,2,4,0.88,1
2026-01-06 18:25:38.708606,4,4,1.0,1
2026-01-06 18:25:40.708606,0,4,0.86,1
2026-01-06 18:25:41.708606,0,4,0.59,1
2026-01-06 18:25:42.708606,4,4,0.79,1
2026-01-06 18:25:43.708606,1,4,0.78,1
2026-01-06 18:25:44.708606,4,4,0.96,1
2026-01-06 18:25:46.708606,4,4,1.0,1
2026-01-06 18:25:48.708606,0,4,0.81,1
2026-01-06 18:25:49.708606,2,4,0.84,1
2026-01-06 18:25:51.708606,2,2,0.51,1
2026-01-06 18:25:52.708606,4,4,1.0,1
2026-01-06 18:25:53.708606,1,4,0.59,1
2026-01-06 18:25:55.708606,4,4,1.0,1
2026-01-06 18:25:56.708606,1,1,1.0,1
2026-01-06 18:25:57.708606,4,4,1.0,1
2026-01-06 18:25:58.708606,4,4,1.0,1
2026-01-06 18:25:59.708606,1,4,0.61,1
2026-01-06 18:26:02.708606,0,4,0.7,1
2026-01-06 18:26:03.708606,4,4,1.0,1
2026-01-06 18:26:05.708606,4,4,1.0,1
2026-01-06 18:26:06.708606,2,4,0.95,1
2026-01-06 18:26:07.708606,2,4,0.93,1
2026-01-06 18:26:08.708606,4,4,1.0,1
2026-01-06 18:26:09.708606,0,4,0.85,1
2026-01-06 18:26:10.708606,2,4,0.97,1
2026-01-06 18:26:11.708606,4,4,1.0,1
2026-01-06 18:26:13.708606,4,4,1.0,1
2026-01-06 18:26:17.708606,4,4,1.0,1
2026-01-06 18:26:19.708606,1,1,1.0,1
2026-01-06 18:26:20.708606,1,1,0.38,1
2026-01-06 18:26:21.708606,4,4,0.94,1
2026-01-06 18:26:22.708606,1,4,0.66,1
2026-01-06 18:26:23.708606,4,4,1.0,1
2026-01-06 18:26:25.708606,4,4,1.0,1
2026-01-06 18:26:26.708606,2,4,0.83,1
2026-01-06 18:26:27.708606,4,4,1.0,1
2026-01-06 18:26:28.708606,4,4,1.0,1
2026-01-06 18:26:29.708606,2,4,0.84,1
2026-01-06 18:26:31.708606,4,4,1.0,1
2026-01-06 18:26:32.708606,2,4,0.95,1
2026-01-06 18:26:33.708606,2,4,0.89,1
2026-01-06 18:26:35.708606,1,1,0.99,1
2026-01-06 18:26:37.708606,4,4,1.0,1
2026-01-06 18:26:38.708606,2,4,0.91,1
2026-01-06 18:26:39.708606,1,4,0.76,1
2026-01-06 18:26:42.708606,2,4,1.0,1
2026-01-06 18:26:43.708606,4,4,0.78,1
2026-01-06 18:26:44.708606,4,4,1.0,1
2026-01-06 18:26:45.708606,0,4,0.95,1
2026-01-06 18:26:47.708606,4,4,1.0,1
2026-01-06 18:26:50.708606,4,4,1.0,1
2026-01-06 18:26:51.708606,1,4,0.51,1
2026-01-06 18:26:52.708606,4,4,0.87,1
2026-01-06 18:26:53.708606,2,4,0.49,1
2026-01-06 18:26:54.708606,1,1,0.67,1
2026-01-06 18:26:55.708606,4,4,1.0,1
2026-01-06 18:26:56.708606,4,4,0.92,1
2026-01-06 18:26:57.708606,4,4,0.54,1
2026-01-06 18:26:58.708606,4,4,1.0,1
2026-01-06 18:26:59.708606,4,4,1.0,1
2026-01-06 18:27:03.708606,1,4,0.55,1
2026-01-06 18:27:04.708606,2,4,1.0,1
2026-01-06 18:27:06.708606,1,1,1.0,1
2026-01-06 18:27:08.708606,4,4,0.79,1
2026-01-06 18:27:09.708606,4,4,1.0,1
2026-01-06 18:27:11.708606,2,4,1.0,1
2026-01-06 18:27:12.708606,4,4,1.0,1
2026-01-06 18:27:14.708606,4,4,1.0,1
2026-01-06 18:27:15.708606,2,4,0.85,1
2026-01-06 18:27:17.708606,4,4,0.98,1
2026-01-06 18:27:18.708606,1,1,1.0,1
2026-01-06 18:27:20.708606,4,4,1.0,1
2026-01-06 18:27:21.708606,4,4,1.0,1
2026-01-06 18:27:22.708606,4,4,1.0,1
2026-01-06 18:27:23.708606,4,4,1.0,1
2026-01-06 18:27:24.708606,2,4,1.0,1
2026-01-06 18:27:27.708606,2,4,0.74,1
2026-01-06 18:27:28.708606,1,1,0.91,1
2026-01-06 18:27:29.708606,2,4,0.99,1
2026-01-06 18:27:30.708606,4,4,1.0,1
2026-01-06 18:27:31.708606,2,4,0.5,1
2026-01-06 18:27:32.708606,2,4,0.93,1
2026-01-06 18:27:33.708606,4,4,1.0,1
2026-01-06 18:27:34.708606,0,4,0.81,1
2026-01-06 18:27:35.708606,4,4,0.57,1
2026-01-06 18:27:37.708606,4,4,1.0,1
2026-01-06 18:27:38.708606,4,4,1.0,1
2026-01-06 18:27:42.708606,4,4,1.0,1
2026-01-06 18:27:43.708606,4,4,1.0,1
2026-01-06 18:27:44.708606,4,4,1.0,1
2026-01-06 18:27:45.708606,4,4,1.0,1
2026-01-06 18:27:46.708606,2,4,0.96,1
2026-01-06 18:27:48.708606,2,4,0.86,1
2026-01-06 18:27:49.708606,4,4,1.0,1
2026-01-06 18:27:50.708606,2,4,0.97,1
2026-01-06 18:27:52.708606,4,4,1.0,1
2026-01-06 18:27:53.708606,4,4,1.0,1
2026-01-06 18:27:54.708606,1,4,0.66,1
2026-01-06 18:27:55.708606,2,4,0.95,1
2026-01-06 18:27:56.708606,4,4,1.0,1
2026-01-06 18:27:58.708606,4,4,1.0,1
2026-01-06 18:27:59.708606,4,4,1.0,1
2026-01-06 18:28:01.708606,1,1,1.0,1
2026-01-06 18:28:02.708606,4,1,0.99,1
2026-01-06 18:28:04.708606,4,4,1.0,1
2026-01-06 18:28:06.708606,1,4,0.66,1
2026-01-06 18:28:07.708606,2,4,1.0,1
2026-01-06 18:28:09.708606,4,4,1.0,1
2026-01-06 18:28:10.708606,2,4,0.82,1
2026-01-06 18:28:11.708606,2,4,0.93,1
2026-01-06 18:28:12.708606,1,4,0.5,1
2026-01-06 18:28:13.708606,1,1,0.88,1
2026-01-06 18:28:14.708606,4,4,1.0,1
2026-01-06 18:28:15.708606,4,4,1.0,1
2026-01-06 18:28:16.708606,2,4,0.78,1
2026-01-06 18:28:17.708606,4,4,1.0,1
2026-01-06 18:28:20.708606,2,4,0.94,1
2026-01-06 18:28:21.708606,4,4,0.94,1
2026-01-06 18:28:22.708606,4,4,1.0,1
2026-01-06 18:28:25.708606,4,4,1.0,1
2026-01-06 18:28:26.708606,4,4,1.0,1
2026-01-06 18:28:27.708606,4,4,1.0,1
2026-01-06 18:28:28.708606,2,4,0.64,1
2026-01-06 18:28:29.708606,4,4,1.0,1
2026-01-06 18:28:30.708606,1,1,1.0,1
2026-01-06 18:28:31.708606,0,4,0.78,1
2026-01-06 18:28:32.708606,1,1,0.9066666666666667,1
2026-01-06 18:28:33.708606,0,4,0.96,1
2026-01-06 18:28:34.708606,4,4,1.0,1
2026-01-06 18:28:38.708606,1,1,0.96,1
2026-01-06 18:28:39.708606,2,4,0.71,1
2026-01-06 18:28:41.708606,1,1,0.87,1
2026-01-06 18:28:42.708606,4,4,1.0,1
2026-01-06 18:28:43.708606,4,4,1.0,1
2026-01-06 18:28:45.708606,4,4,1.0,1
2026-01-06 18:28:46.708606,4,4,1.0,1
2026-01-06 18:28:48.708606,4,4,1.0,1
2026-01-06 18:28:51.708606,4,4,1.0,1
2026-01-06 18:28:54.708606,4,4,1.0,1
2026-01-06 18:28:55.708606,4,4,1.0,1
2026-01-06 18:28:56.708606,4,4,1.0,1
2026-01-06 18:28:58.708606,0,4,0.9,1
2026-01-06 18:29:00.708606,1,1,1.0,1
2026-01-06 18:29:02.708606,0,1,0.51,1
2026-01-06 18:29:03.708606,4,4,1.0,1
2026-01-06 18:29:04.708606,4,4,0.96,1
2026-01-06 18:29:05.708606,4,4,1.0,1
2026-01-06 18:29:06.708606,4,4,1.0,1
2026-01-06 18:29:09.708606,4,4,1.0,1
2026-01-06 18:29:15.708606,2,2,0.52,1
2026-01-06 18:29:16.708606,4,4,1.0,1
2026-01-06 18:29:17.708606,2,4,0.96,1
2026-01-06 18:29:18.708606,4,4,1.0,1
2026-01-06 18:29:20.708606,4,4,1.0,1
2026-01-06 18:29:23.708606,1,1,0.9666666666666667,1
2026-01-06 18:29:24.708606,4,4,1.0,1
2026-01-06 18:29:25.708606,4,4,1.0,1
2026-01-06 18:29:27.708606,1,1,1.0,1
2026-01-06 18:29:29.708606,4,4,1.0,1
2026-01-06 18:29:30.708606,4,4,1.0,1
2026-01-06 18:29:31.708606,1,1,0.94,1
2026-01-06 18:29:34.708606,4,4,1.0,1
2026-01-06 18:29:35.708606,4,4,0.77,1
2026-01-06 18:29:37.708606,1,1,0.99,1
2026-01-06 18:29:41.708606,4,4,1.0,1
2026-01-06 18:29:43.708606,0,4,0.77,1
2026-01-06 18:29:44.708606,1,1,0.9,1
2026-01-06 18:29:46.708606,0,4,0.74,1
2026-01-06 18:29:47.708606,4,4,1.0,1
2026-01-06 18:29:48.708606,2,4,0.95,1
2026-01-06 18:29:49.708606,1,1,1.0,1
2026-01-06 18:29:53.708606,4,4,0.68,1
2026-01-06 18:29:54.708606,0,4,0.82,1
2026-01-06 18:29:55.708606,1,1,0.93,1
2026-01-06 18:29:57.708606,4,4,1.0,1
2026-01-06 18:29:58.708606,4,4,1.0,1
2026-01-06 18:30:03.708606,1,4,0.6,1
2026-01-06 18:30:04.708606,4,4,0.8,1
2026-01-06 18:30:05.708606,1,1,1.0,1
2026-01-06 18:30:07.708606,0,4,0.89,1
2026-01-06 18:30:08.708606,4,4,1.0,1
2026-01-06 18:30:09.708606,4,4,1.0,1
2026-01-06 18:30:10.708606,2,4,0.77,1
2026-01-06 18:30:13.708606,4,4,0.78,1
2026-01-06 18:30:15.708606,2,4,0.86,1
2026-01-06 18:30:16.708606,4,4,1.0,1
2026-01-06 18:30:17.708606,4,4,1.0,1
2026-01-06 18:30:18.708606,0,1,0.57,1
2026-01-06 18:30:20.708606,2,4,0.96,1
2026-01-06 18:30:22.708606,4,4,0.81,1
2026-01-06 18:30:25.708606,0,1,0.51,1
2026-01-06 18:30:27.708606,4,4,1.0,1
2026-01-06 18:30:28.708606,0,4,0.76,1
2026-01-06 18:30:29.708606,1,1,0.81,1
2026-01-06 18:30:31.708606,4,4,1.0,1
2026-01-06 18:30:32.708606,4,4,1.0,1
2026-01-06 18:30:33.708606,4,4,1.0,1
2026-01-06 18:30:34.708606,4,4,1.0,1
2026-01-06 18:30:35.708606,1,4,0.51,1
2026-01-06 18:30:36.708606,2,4,0.87,1
2026-01-06 18:30:37.708606,1,4,0.67,1
2026-01-06 18:30:38.708606,2,4,0.94,1
2026-01-06 18:30:40.708606,4,4,1.0,1
2026-01-06 18:30:41.708606,4,4,1.0,1
2026-01-06 18:30:42.708606,4,4,1.0,1
2026-01-06 18:30:43.708606,2,4,0.79,1
2026-01-06 18:30:44.708606,4,4,1.0,1
2026-01-06 18:30:46.708606,4,4,1.0,1
2026-01-06 18:30:48.708606,2,4,0.5,1
2026-01-06 18:30:50.708606,2,4,0.92,1
2026-01-06 18:30:54.708606,4,4,1.0,1
2026-01-06 18:30:55.708606,1,1,0.85,1
2026-01-06 18:30:56.708606,4,4,1.0,1
2026-01-06 18:30:57.708606,1,1,0.95,1
2026-01-06 18:30:58.708606,2,4,0.97,1
2026-01-06 18:30:59.708606,4,4,1.0,1
2026-01-06 18:31:00.708606,2,4,0.77,1
2026-01-06 18:31:01.708606,4,4,1.0,1
2026-01-06 18:31:02.708606,0,4,0.85,1
2026-01-06 18:31:03.708606,0,4,0.94,1
2026-01-06 18:31:04.708606,4,4,1.0,1
2026-01-06 18:31:05.708606,4,4,1.0,1
2026-01-06 18:31:07.708606,2,4,0.87,1
2026-01-06 18:31:08.708606,4,4,1.0,1
2026-01-06 18:31:10.708606,4,4,1.0,1
2026-01-06 18:31:11.708606,4,4,1.0,1
2026-01-06 18:31:12.708606,4,4,1.0,1
2026-01-06 18:31:13.708606,4,4,1.0,1
2026-01-06 18:31:15.708606,4,4,1.0,1
2026-01-06 18:31:17.708606,4,4,1.0,1
2026-01-06 18:31:18.708606,4,4,0.8,1
2026-01-06 18:31:20.708606,4,4,1.0,1
2026-01-06 18:31:21.708606,4,4,1.0,1
2026-01-06 18:31:22.708606,1,1,0.56,1
2026-01-06 18:31:23.708606,4,4,1.0,1
2026-01-06 18:31:24.708606,4,4,1.0,1
2026-01-06 18:31:25.708606,1,1,1.0,1
2026-01-06 18:31:26.708606,2,4,0.9372222222222223,1
2026-01-06 18:31:27.708606,4,4,1.0,1
2026-01-06 18:31:28.708606,4,4,1.0,1
2026-01-06 18:31:29.708606,4,4,1.0,1
2026-01-06 18:31:30.708606,4,4,1.0,1
2026-01-06 18:31:31.708606,2,4,0.94,1
2026-01-06 18:31:32.708606,2,4,0.97,1
2026-01-06 18:31:33.708606,4,4,1.0,1
2026-01-06 18:31:35.708606,2,4,0.58,1
2026-01-06 18:31:36.708606,1,1,0.96,1
2026-01-06 18:31:37.708606,1,4,0.56,1
2026-01-06 18:31:38.708606,2,4,0.57,1
2026-01-06 18:31:39.708606,4,4,1.0,1
2026-01-06 18:31:41.708606,2,4,0.88,1
2026-01-06 18:31:43.708606,4,4,1.0,1
2026-01-06 18:31:45.708606,1,1,1.0,1
2026-01-06 18:31:46.708606,4,4,0.6,1
2026-01-06 18:31:48.708606,2,2,0.51,1
2026-01-06 18:31:51.708606,0,1,0.53,1
2026-01-06 18:31:52.708606,0,4,0.62,1
2026-01-06 18:31:53.708606,2,4,0.8,1
2026-01-06 18:31:54.708606,0,4,0.77,1
2026-01-06 18:31:55.708606,1,1,0.88,1
2026-01-06 18:31:56.708606,4,4,1.0,1
2026-01-06 18:31:58.708606,4,4,1.0,1
2026-01-06 18:31:59.708606,2,4,0.51,1
2026-01-06 18:32:00.708606,4,4,1.0,1
2026-01-06 18:32:01.708606,4,4,1.0,1
2026-01-06 18:32:02.708606,4,4,1.0,1
2026-01-06 18:32:03.708606,0,1,0.51,1
