timestamp,sample_index,predicted_attack_type
2026-01-07 14:35:42,3076,4
2026-01-07 14:35:42,3078,4
2026-01-07 14:35:42,3079,1
2026-01-07 14:35:42,3080,4
2026-01-07 14:35:42,3081,1
2026-01-07 14:35:42,3084,4
2026-01-07 14:35:42,3085,4
2026-01-07 14:35:42,3087,4
2026-01-07 14:35:42,3088,4
2026-01-07 14:35:42,3089,4
2026-01-07 14:35:42,3090,4
2026-01-07 14:35:42,3091,4
2026-01-07 14:35:42,3093,4
2026-01-07 14:35:42,3094,1
2026-01-07 14:35:42,3096,4
2026-01-07 14:35:42,3099,4
2026-01-07 14:35:42,3103,4
2026-01-07 14:35:42,3107,4
2026-01-07 14:35:42,3109,1
2026-01-07 14:35:42,3110,1
2026-01-07 14:35:42,3112,4
2026-01-07 14:35:42,3113,4
2026-01-07 14:35:42,3114,4
2026-01-07 14:35:42,3116,4
2026-01-07 14:35:42,3120,4
2026-01-07 14:35:42,3123,4
2026-01-07 14:35:42,3127,1
2026-01-07 14:35:42,3128,4
2026-01-07 14:35:42,3130,4
2026-01-07 14:35:42,3133,1
2026-01-07 14:35:42,3134,4
2026-01-07 14:35:42,3136,4
2026-01-07 14:35:42,3141,4
2026-01-07 14:35:42,3144,4
2026-01-07 14:35:42,3145,1
2026-01-07 14:35:42,3147,4
2026-01-07 14:35:42,3148,4
2026-01-07 14:35:42,3149,4
2026-01-07 14:35:42,3151,4
2026-01-07 14:35:42,3152,4
2026-01-07 14:35:42,3153,4
2026-01-07 14:35:42,3156,4
2026-01-07 14:35:42,3157,4
2026-01-07 14:35:42,3159,4
2026-01-07 14:35:42,3160,4
2026-01-07 14:35:42,3161,4
2026-01-07 14:35:42,3163,4
2026-01-07 14:35:42,3164,4
2026-01-07 14:35:42,3165,4
2026-01-07 14:35:42,3166,4
2026-01-07 14:35:42,3168,4
2026-01-07 14:35:42,3169,4
2026-01-07 14:35:42,3171,4
2026-01-07 14:35:42,3172,4
2026-01-07 14:35:42,3174,4
2026-01-07 14:35:42,3175,4
2026-01-07 14:35:42,3177,1
2026-01-07 14:35:42,3181,4
2026-01-07 14:35:42,3182,4
2026-01-07 14:35:42,3183,4
2026-01-07 14:35:42,3184,4
2026-01-07 14:35:42,3186,4
2026-01-07 14:35:42,3187,4
2026-01-07 14:35:42,3188,4
2026-01-07 14:35:42,3189,4
2026-01-07 14:35:42,3190,4
2026-01-07 14:35:42,3191,1
2026-01-07 14:35:42,3192,4
2026-01-07 14:35:42,3193,4
2026-01-07 14:35:42,3194,4
2026-01-07 14:35:42,3195,4
2026-01-07 14:35:42,3197,4
2026-01-07 14:35:42,3198,4
2026-01-07 14:35:42,3200,1
2026-01-07 14:35:42,3202,4
2026-01-07 14:35:42,3203,4
2026-01-07 14:35:42,3204,4
2026-01-07 14:35:42,3205,4
2026-01-07 14:35:42,3207,4
2026-01-07 14:35:42,3208,4
2026-01-07 14:35:42,3210,4
2026-01-07 14:35:42,3212,4
2026-01-07 14:35:42,3213,4
2026-01-07 14:35:42,3215,4
2026-01-07 14:35:42,3216,4
2026-01-07 14:35:42,3217,4
2026-01-07 14:35:42,3218,4
2026-01-07 14:35:42,3219,4
2026-01-07 14:35:42,3220,4
2026-01-07 14:35:42,3223,4
2026-01-07 14:35:42,3225,4
2026-01-07 14:35:42,3227,4
2026-01-07 14:35:42,3231,4
2026-01-07 14:35:42,3232,1
2026-01-07 14:35:42,3233,4
2026-01-07 14:35:42,3235,4
2026-01-07 14:35:42,3236,4
2026-01-07 14:35:42,3237,4
2026-01-07 14:35:42,3242,4
2026-01-07 14:35:42,3243,4
2026-01-07 14:35:42,3245,4
2026-01-07 14:35:42,3246,4
2026-01-07 14:35:42,3249,4
2026-01-07 14:35:42,3250,4
2026-01-07 14:35:42,3251,4
2026-01-07 14:35:42,3254,4
2026-01-07 14:35:42,3256,4
2026-01-07 14:35:42,3258,4
2026-01-07 14:35:42,3259,4
2026-01-07 14:35:42,3260,1
2026-01-07 14:35:42,3261,4
2026-01-07 14:35:42,3263,4
2026-01-07 14:35:42,3264,1
2026-01-07 14:35:42,3265,1
2026-01-07 14:35:42,3269,4
2026-01-07 14:35:42,3270,1
2026-01-07 14:35:42,3271,1
2026-01-07 14:35:42,3275,4
2026-01-07 14:35:42,3280,4
2026-01-07 14:35:42,3282,4
2026-01-07 14:35:42,3283,4
2026-01-07 14:35:42,3284,4
2026-01-07 14:35:42,3285,4
2026-01-07 14:35:42,3287,4
2026-01-07 14:35:42,3288,4
2026-01-07 14:35:42,3291,4
2026-01-07 14:35:42,3292,4
2026-01-07 14:35:42,3293,4
2026-01-07 14:35:42,3294,4
2026-01-07 14:35:42,3298,4
2026-01-07 14:35:42,3300,4
2026-01-07 14:35:42,3301,4
2026-01-07 14:35:42,3302,1
2026-01-07 14:35:42,3303,1
2026-01-07 14:35:42,3304,4
2026-01-07 14:35:42,3305,4
2026-01-07 14:35:42,3308,2
2026-01-07 14:35:42,3309,4
2026-01-07 14:35:42,3310,1
2026-01-07 14:35:42,3312,4
2026-01-07 14:35:42,3315,4
2026-01-07 14:35:42,3316,4
2026-01-07 14:35:42,3317,1
2026-01-07 14:35:42,3318,4
2026-01-07 14:35:42,3319,4
2026-01-07 14:35:42,3321,4
2026-01-07 14:35:42,3322,4
2026-01-07 14:35:42,3323,4
2026-01-07 14:35:42,3324,4
2026-01-07 14:35:42,3326,4
2026-01-07 14:35:42,3329,4
2026-01-07 14:35:42,3336,4
2026-01-07 14:35:42,3338,1
2026-01-07 14:35:42,3339,4
2026-01-07 14:35:42,3340,4
2026-01-07 14:35:42,3341,4
2026-01-07 14:35:42,3342,1
2026-01-07 14:35:42,3345,4
2026-01-07 14:35:42,3347,4
2026-01-07 14:35:42,3349,4
2026-01-07 14:35:42,3350,1
2026-01-07 14:35:42,3353,4
2026-01-07 14:35:42,3354,1
2026-01-07 14:35:42,3355,4
2026-01-07 14:35:42,3357,4
2026-01-07 14:35:42,3361,4
2026-01-07 14:35:42,3362,4
2026-01-07 14:35:42,3364,1
2026-01-07 14:35:42,3366,4
2026-01-07 14:35:42,3367,4
2026-01-07 14:35:42,3371,4
2026-01-07 14:35:42,3374,4
2026-01-07 14:35:42,3375,1
2026-01-07 14:35:42,3377,4
2026-01-07 14:35:42,3378,4
2026-01-07 14:35:42,3379,4
2026-01-07 14:35:42,3381,4
2026-01-07 14:35:42,3383,4
2026-01-07 14:35:42,3384,4
2026-01-07 14:35:42,3385,4
2026-01-07 14:35:42,3386,4
2026-01-07 14:35:42,3387,1
2026-01-07 14:35:42,3388,4
2026-01-07 14:35:42,3389,4
2026-01-07 14:35:42,3390,4
2026-01-07 14:35:42,3391,4
2026-01-07 14:35:42,3393,4
2026-01-07 14:35:42,3394,4
2026-01-07 14:35:42,3396,4
2026-01-07 14:35:42,3397,4
2026-01-07 14:35:42,3399,1
2026-01-07 14:35:42,3400,4
2026-01-07 14:35:42,3402,4
2026-01-07 14:35:42,3403,4
2026-01-07 14:35:42,3404,4
2026-01-07 14:35:42,3406,4
2026-01-07 14:35:42,3407,4
2026-01-07 14:35:42,3412,4
2026-01-07 14:35:42,3413,4
2026-01-07 14:35:42,3414,4
2026-01-07 14:35:42,3417,4
2026-01-07 14:35:42,3418,4
2026-01-07 14:35:42,3422,4
2026-01-07 14:35:42,3423,4
2026-01-07 14:35:42,3424,4
2026-01-07 14:35:42,3425,4
2026-01-07 14:35:42,3427,4
2026-01-07 14:35:42,3430,1
2026-01-07 14:35:42,3431,1
2026-01-07 14:35:42,3432,4
2026-01-07 14:35:42,3433,4
2026-01-07 14:35:42,3434,1
2026-01-07 14:35:42,3438,4
2026-01-07 14:35:42,3439,4
2026-01-07 14:35:42,3440,4
2026-01-07 14:35:42,3441,4
2026-01-07 14:35:42,3442,4
2026-01-07 14:35:42,3445,4
2026-01-07 14:35:42,3446,4
2026-01-07 14:35:42,3448,4
2026-01-07 14:35:42,3449,4
2026-01-07 14:35:42,3450,1
2026-01-07 14:35:42,3451,4
2026-01-07 14:35:42,3452,4
2026-01-07 14:35:42,3453,4
2026-01-07 14:35:42,3454,4
2026-01-07 14:35:42,3455,4
2026-01-07 14:35:42,3457,4
2026-01-07 14:35:42,3458,4
2026-01-07 14:35:42,3459,4
2026-01-07 14:35:42,3460,4
2026-01-07 14:35:42,3462,4
2026-01-07 14:35:42,3463,4
2026-01-07 14:35:42,3466,1
2026-01-07 14:35:42,3468,4
2026-01-07 14:35:42,3474,1
2026-01-07 14:35:42,3475,1
2026-01-07 14:35:42,3476,4
2026-01-07 14:35:42,3477,4
2026-01-07 14:35:42,3478,4
2026-01-07 14:35:42,3480,1
2026-01-07 14:35:42,3481,4
2026-01-07 14:35:42,3482,4
2026-01-07 14:35:42,3485,1
2026-01-07 14:35:42,3486,4
2026-01-07 14:35:42,3487,4
2026-01-07 14:35:42,3489,4
2026-01-07 14:35:42,3492,4
2026-01-07 14:35:42,3493,2
2026-01-07 14:35:42,3494,4
2026-01-07 14:35:42,3497,4
2026-01-07 14:35:42,3498,4
2026-01-07 14:35:42,3499,4
2026-01-07 14:35:42,3500,4
2026-01-07 14:35:42,3502,4
2026-01-07 14:35:42,3504,1
2026-01-07 14:35:42,3505,4
2026-01-07 14:35:42,3506,4
2026-01-07 14:35:42,3508,1
2026-01-07 14:35:42,3509,4
2026-01-07 14:35:42,3510,1
2026-01-07 14:35:42,3511,4
2026-01-07 14:35:42,3514,4
2026-01-07 14:35:42,3517,4
2026-01-07 14:35:42,3518,4
2026-01-07 14:35:42,3521,4
2026-01-07 14:35:42,3522,4
2026-01-07 14:35:42,3523,4
2026-01-07 14:35:42,3524,4
2026-01-07 14:35:42,3526,4
2026-01-07 14:35:42,3527,4
2026-01-07 14:35:42,3530,4
2026-01-07 14:35:42,3531,1
2026-01-07 14:35:42,3532,1
2026-01-07 14:35:42,3533,4
2026-01-07 14:35:42,3534,4
2026-01-07 14:35:42,3537,4
2026-01-07 14:35:42,3538,4
2026-01-07 14:35:42,3540,4
2026-01-07 14:35:42,3541,4
2026-01-07 14:35:42,3542,4
2026-01-07 14:35:42,3544,4
2026-01-07 14:35:42,3546,4
2026-01-07 14:35:42,3547,4
2026-01-07 14:35:42,3549,4
2026-01-07 14:35:42,3550,1
2026-01-07 14:35:42,3553,4
2026-01-07 14:35:42,3554,4
2026-01-07 14:35:42,3555,4
2026-01-07 14:35:42,3556,4
2026-01-07 14:35:42,3557,4
2026-01-07 14:35:42,3559,4
2026-01-07 14:35:42,3561,4
2026-01-07 14:35:42,3562,4
2026-01-07 14:35:42,3563,4
2026-01-07 14:35:42,3564,4
2026-01-07 14:35:42,3568,4
2026-01-07 14:35:42,3569,4
2026-01-07 14:35:42,3570,4
2026-01-07 14:35:42,3571,4
2026-01-07 14:35:42,3574,4
2026-01-07 14:35:42,3576,4
2026-01-07 14:35:42,3577,4
2026-01-07 14:35:42,3578,4
2026-01-07 14:35:42,3579,4
2026-01-07 14:35:42,3580,4
2026-01-07 14:35:42,3581,4
2026-01-07 14:35:42,3583,4
2026-01-07 14:35:42,3584,4
2026-01-07 14:35:42,3585,4
2026-01-07 14:35:42,3589,4
2026-01-07 14:35:42,3591,4
2026-01-07 14:35:42,3592,4
2026-01-07 14:35:42,3593,1
2026-01-07 14:35:42,3594,4
2026-01-07 14:35:42,3596,1
2026-01-07 14:35:42,3599,4
2026-01-07 14:35:42,3601,4
2026-01-07 14:35:42,3602,4
2026-01-07 14:35:42,3603,4
2026-01-07 14:35:42,3605,1
2026-01-07 14:35:42,3606,4
2026-01-07 14:35:42,3609,4
2026-01-07 14:35:42,3612,4
2026-01-07 14:35:42,3613,4
2026-01-07 14:35:42,3617,4
2026-01-07 14:35:42,3618,4
2026-01-07 14:35:42,3620,4
2026-01-07 14:35:42,3622,4
2026-01-07 14:35:42,3625,4
2026-01-07 14:35:42,3627,4
2026-01-07 14:35:42,3628,4
2026-01-07 14:35:42,3631,4
2026-01-07 14:35:42,3632,4
2026-01-07 14:35:42,3633,4
2026-01-07 14:35:42,3637,4
2026-01-07 14:35:42,3639,4
2026-01-07 14:35:42,3641,4
2026-01-07 14:35:42,3642,4
2026-01-07 14:35:42,3644,1
2026-01-07 14:35:42,3645,4
2026-01-07 14:35:42,3646,4
2026-01-07 14:35:42,3650,4
2026-01-07 14:35:42,3651,4
2026-01-07 14:35:42,3653,4
2026-01-07 14:35:42,3656,4
2026-01-07 14:35:42,3657,4
2026-01-07 14:35:42,3658,4
2026-01-07 14:35:42,3660,4
2026-01-07 14:35:42,3661,4
2026-01-07 14:35:42,3663,4
2026-01-07 14:35:42,3664,4
2026-01-07 14:35:42,3666,4
2026-01-07 14:35:42,3667,1
2026-01-07 14:35:42,3669,4
2026-01-07 14:35:42,3672,4
2026-01-07 14:35:42,3678,4
2026-01-07 14:35:42,3681,4
2026-01-07 14:35:42,3684,4
2026-01-07 14:35:42,3688,4
2026-01-07 14:35:42,3689,4
2026-01-07 14:35:42,3690,1
2026-01-07 14:35:42,3692,4
2026-01-07 14:35:42,3693,4
2026-01-07 14:35:42,3695,4
2026-01-07 14:35:42,3696,4
2026-01-07 14:35:42,3697,4
2026-01-07 14:35:42,3698,4
2026-01-07 14:35:42,3699,4
2026-01-07 14:35:42,3700,4
2026-01-07 14:35:42,3701,4
2026-01-07 14:35:42,3703,4
2026-01-07 14:35:42,3704,4
2026-01-07 14:35:42,3705,1
2026-01-07 14:35:42,3706,4
2026-01-07 14:35:42,3707,4
2026-01-07 14:35:42,3709,4
2026-01-07 14:35:42,3710,4
2026-01-07 14:35:42,3712,4
2026-01-07 14:35:42,3713,4
2026-01-07 14:35:42,3714,1
2026-01-07 14:35:42,3715,4
2026-01-07 14:35:42,3717,4
2026-01-07 14:35:42,3718,1
2026-01-07 14:35:42,3719,4
2026-01-07 14:35:42,3720,4
2026-01-07 14:35:42,3722,4
2026-01-07 14:35:42,3723,4
2026-01-07 14:35:42,3729,4
2026-01-07 14:35:42,3730,4
2026-01-07 14:35:42,3731,4
2026-01-07 14:35:42,3732,4
2026-01-07 14:35:42,3734,4
2026-01-07 14:35:42,3735,4
2026-01-07 14:35:42,3736,4
2026-01-07 14:35:42,3737,4
2026-01-07 14:35:42,3738,4
2026-01-07 14:35:42,3739,4
2026-01-07 14:35:42,3742,1
2026-01-07 14:35:42,3743,1
2026-01-07 14:35:42,3744,4
2026-01-07 14:35:42,3745,4
2026-01-07 14:35:42,3747,1
2026-01-07 14:35:42,3748,4
2026-01-07 14:35:42,3749,1
2026-01-07 14:35:42,3751,4
2026-01-07 14:35:42,3752,4
2026-01-07 14:35:42,3753,1
2026-01-07 14:35:42,3756,1
2026-01-07 14:35:42,3759,4
2026-01-07 14:35:42,3760,4
2026-01-07 14:35:42,3761,1
2026-01-07 14:35:42,3763,4
2026-01-07 14:35:42,3764,1
2026-01-07 14:35:42,3765,4
2026-01-07 14:35:42,3766,4
2026-01-07 14:35:42,3767,4
2026-01-07 14:35:42,3768,4
2026-01-07 14:35:42,3769,2
2026-01-07 14:35:42,3770,4
2026-01-07 14:35:42,3772,4
2026-01-07 14:35:42,3773,1
2026-01-07 14:35:42,3775,4
2026-01-07 14:35:42,3776,4
2026-01-07 14:35:42,3779,4
2026-01-07 14:35:42,3780,4
2026-01-07 14:35:42,3781,4
2026-01-07 14:35:42,3782,4
2026-01-07 14:35:42,3783,4
2026-01-07 14:35:42,3784,2
2026-01-07 14:35:42,3786,4
2026-01-07 14:35:42,3787,4
2026-01-07 14:35:42,3788,4
2026-01-07 14:35:42,3789,1
2026-01-07 14:35:42,3790,4
2026-01-07 14:35:42,3792,4
2026-01-07 14:35:42,3793,4
2026-01-07 14:35:42,3795,4
2026-01-07 14:35:42,3796,4
2026-01-07 14:35:42,3797,4
2026-01-07 14:35:42,3800,1
2026-01-07 14:35:42,3801,4
2026-01-07 14:35:42,3803,4
2026-01-07 14:35:42,3804,4
2026-01-07 14:35:42,3805,4
2026-01-07 14:35:42,3806,4
2026-01-07 14:35:42,3807,4
2026-01-07 14:35:42,3809,4
2026-01-07 14:35:42,3810,4
2026-01-07 14:35:42,3811,4
2026-01-07 14:35:42,3812,4
2026-01-07 14:35:42,3814,4
2026-01-07 14:35:42,3816,4
2026-01-07 14:35:42,3823,4
2026-01-07 14:35:42,3825,1
2026-01-07 14:35:42,3826,1
2026-01-07 14:35:42,3827,4
2026-01-07 14:35:42,3830,4
2026-01-07 14:35:42,3831,2
2026-01-07 14:35:42,3833,4
2026-01-07 14:35:42,3834,4
2026-01-07 14:35:42,3835,4
2026-01-07 14:35:42,3836,4
2026-01-07 14:35:42,3843,4
2026-01-07 14:35:42,3844,4
2026-01-07 14:35:42,3845,4
2026-01-07 14:35:42,3846,4
2026-01-07 14:35:42,3847,2
2026-01-07 14:35:42,3848,4
2026-01-07 14:35:42,3851,4
2026-01-07 14:35:42,3852,1
2026-01-07 14:35:42,3853,4
2026-01-07 14:35:42,3854,4
2026-01-07 14:35:42,3857,4
2026-01-07 14:35:42,3859,4
2026-01-07 14:35:42,3860,4
2026-01-07 14:35:42,3862,4
2026-01-07 14:35:42,3863,1
2026-01-07 14:35:42,3864,4
2026-01-07 14:35:42,3865,4
2026-01-07 14:35:42,3866,4
2026-01-07 14:35:42,3867,1
2026-01-07 14:35:42,3868,4
2026-01-07 14:35:42,3869,4
2026-01-07 14:35:42,3871,4
2026-01-07 14:35:42,3872,4
2026-01-07 14:35:42,3873,4
2026-01-07 14:35:42,3875,4
2026-01-07 14:35:42,3876,4
2026-01-07 14:35:42,3877,4
2026-01-07 14:35:42,3878,4
2026-01-07 14:35:42,3882,1
2026-01-07 14:35:42,3883,1
2026-01-07 14:35:42,3884,1
2026-01-07 14:35:42,3888,4
2026-01-07 14:35:42,3889,4
2026-01-07 14:35:42,3890,4
2026-01-07 14:35:42,3892,4
2026-01-07 14:35:42,3893,1
2026-01-07 14:35:42,3894,4
2026-01-07 14:35:42,3895,4
2026-01-07 14:35:42,3897,1
2026-01-07 14:35:42,3900,1
2026-01-07 14:35:42,3901,4
2026-01-07 14:35:42,3902,4
2026-01-07 14:35:42,3903,4
2026-01-07 14:35:42,3905,4
2026-01-07 14:35:42,3906,4
2026-01-07 14:35:42,3908,4
2026-01-07 14:35:42,3911,4
2026-01-07 14:35:42,3912,4
2026-01-07 14:35:42,3913,1
2026-01-07 14:35:42,3914,1
2026-01-07 14:35:42,3915,4
2026-01-07 14:35:42,3917,4
2026-01-07 14:35:42,3919,4
2026-01-07 14:35:42,3920,4
2026-01-07 14:35:42,3921,4
2026-01-07 14:35:42,3922,4
2026-01-07 14:35:42,3923,1
2026-01-07 14:35:42,3924,4
2026-01-07 14:35:42,3926,1
2026-01-07 14:35:42,3927,4
2026-01-07 14:35:42,3931,4
2026-01-07 14:35:42,3933,4
2026-01-07 14:35:42,3935,4
2026-01-07 14:35:42,3936,4
2026-01-07 14:35:42,3937,4
2026-01-07 14:35:42,3938,4
2026-01-07 14:35:42,3941,4
2026-01-07 14:35:42,3942,4
2026-01-07 14:35:42,3944,4
2026-01-07 14:35:42,3945,4
2026-01-07 14:35:42,3948,4
2026-01-07 14:35:42,3949,4
2026-01-07 14:35:42,3950,4
2026-01-07 14:35:42,3951,4
2026-01-07 14:35:42,3952,4
2026-01-07 14:35:42,3954,4
2026-01-07 14:35:42,3957,4
2026-01-07 14:35:42,3959,1
2026-01-07 14:35:42,3960,4
2026-01-07 14:35:42,3962,4
2026-01-07 14:35:42,3963,4
2026-01-07 14:35:42,3964,4
2026-01-07 14:35:42,3965,4
2026-01-07 14:35:42,3966,4
2026-01-07 14:35:42,3967,4
2026-01-07 14:35:42,3968,4
2026-01-07 14:35:42,3970,4
2026-01-07 14:35:42,3971,4
2026-01-07 14:35:42,3972,4
2026-01-07 14:35:42,3973,4
2026-01-07 14:35:42,3974,1
2026-01-07 14:35:42,3975,4
2026-01-07 14:35:42,3979,4
2026-01-07 14:35:42,3980,4
2026-01-07 14:35:42,3981,1
2026-01-07 14:35:42,3982,4
2026-01-07 14:35:42,3983,1
2026-01-07 14:35:42,3986,4
2026-01-07 14:35:42,3987,4
2026-01-07 14:35:42,3988,4
2026-01-07 14:35:42,3989,4
2026-01-07 14:35:42,3990,4
2026-01-07 14:35:42,3991,4
2026-01-07 14:35:42,3993,4
2026-01-07 14:35:42,3996,4
2026-01-07 14:35:42,3998,4
2026-01-07 14:35:42,4002,1
2026-01-07 14:35:42,4003,4
2026-01-07 14:35:42,4004,4
2026-01-07 14:35:42,4005,4
2026-01-07 14:35:42,4007,4
2026-01-07 14:35:42,4008,4
2026-01-07 14:35:42,4012,4
2026-01-07 14:35:42,4013,4
2026-01-07 14:35:42,4014,4
2026-01-07 14:35:42,4016,4
2026-01-07 14:35:42,4017,4
2026-01-07 14:35:42,4019,4
2026-01-07 14:35:42,4020,4
2026-01-07 14:35:42,4021,4
2026-01-07 14:35:42,4022,4
2026-01-07 14:35:42,4023,4
2026-01-07 14:35:42,4024,4
2026-01-07 14:35:42,4025,4
2026-01-07 14:35:42,4028,4
2026-01-07 14:35:42,4029,4
2026-01-07 14:35:42,4030,4
2026-01-07 14:35:42,4032,4
2026-01-07 14:35:42,4033,4
2026-01-07 14:35:42,4034,1
2026-01-07 14:35:42,4035,4
2026-01-07 14:35:42,4036,4
2026-01-07 14:35:42,4038,4
2026-01-07 14:35:42,4039,4
2026-01-07 14:35:42,4040,4
2026-01-07 14:35:42,4042,4
2026-01-07 14:35:42,4044,1
2026-01-07 14:35:42,4046,4
2026-01-07 14:35:42,4047,4
2026-01-07 14:35:42,4048,4
2026-01-07 14:35:42,4049,4
2026-01-07 14:35:42,4050,4
2026-01-07 14:35:42,4051,4
2026-01-07 14:35:42,4052,4
2026-01-07 14:35:42,4055,4
2026-01-07 14:35:42,4056,4
2026-01-07 14:35:42,4058,4
2026-01-07 14:35:42,4060,4
2026-01-07 14:35:42,4061,4
2026-01-07 14:35:42,4062,4
2026-01-07 14:35:42,4064,4
2026-01-07 14:35:42,4068,4
2026-01-07 14:35:42,4069,1
2026-01-07 14:35:42,4070,2
2026-01-07 14:35:42,4072,4
2026-01-07 14:35:42,4076,2
2026-01-07 14:35:42,4077,4
2026-01-07 14:35:42,4080,4
2026-01-07 14:35:42,4082,4
2026-01-07 14:35:42,4083,4
2026-01-07 14:35:42,4086,4
2026-01-07 14:35:42,4087,4
2026-01-07 14:35:42,4088,4
2026-01-07 14:35:42,4089,4
2026-01-07 14:35:42,4090,1
2026-01-07 14:35:42,4091,4
2026-01-07 14:35:42,4092,4
2026-01-07 14:35:42,4093,4
2026-01-07 14:35:42,4094,4
2026-01-07 14:35:42,4095,1
2026-01-07 14:35:42,4096,1
2026-01-07 14:35:42,4097,4
2026-01-07 14:35:42,4099,1
2026-01-07 14:35:42,4100,4
2026-01-07 14:35:42,4101,4
2026-01-07 14:35:42,4102,4
2026-01-07 14:35:42,4103,4
2026-01-07 14:35:42,4104,4
2026-01-07 14:35:42,4105,4
2026-01-07 14:35:42,4106,1
2026-01-07 14:35:42,4107,4
2026-01-07 14:35:42,4108,4
2026-01-07 14:35:42,4109,4
2026-01-07 14:35:42,4110,4
2026-01-07 14:35:42,4111,1
2026-01-07 14:35:42,4113,1
2026-01-07 14:35:42,4114,4
2026-01-07 14:35:42,4115,4
2026-01-07 14:35:42,4116,1
2026-01-07 14:35:42,4121,4
2026-01-07 14:35:42,4122,4
2026-01-07 14:35:42,4123,4
2026-01-07 14:35:42,4124,4
2026-01-07 14:35:42,4125,4
2026-01-07 14:35:42,4126,4
2026-01-07 14:35:42,4127,2
2026-01-07 14:35:42,4128,4
2026-01-07 14:35:42,4129,4
2026-01-07 14:35:42,4131,4
2026-01-07 14:35:42,4133,4
2026-01-07 14:35:42,4134,4
2026-01-07 14:35:42,4135,1
2026-01-07 14:35:42,4137,1
2026-01-07 14:35:42,4138,4
2026-01-07 14:35:42,4139,4
2026-01-07 14:35:42,4141,4
2026-01-07 14:35:42,4143,4
2026-01-07 14:35:42,4144,4
2026-01-07 14:35:42,4145,4
2026-01-07 14:35:42,4146,4
2026-01-07 14:35:42,4147,4
2026-01-07 14:35:42,4148,4
2026-01-07 14:35:42,4150,4
2026-01-07 14:35:42,4151,4
2026-01-07 14:35:42,4152,4
2026-01-07 14:35:42,4155,4
2026-01-07 14:35:42,4159,4
2026-01-07 14:35:42,4160,1
2026-01-07 14:35:42,4161,4
2026-01-07 14:35:42,4163,4
2026-01-07 14:35:42,4164,4
2026-01-07 14:35:42,4166,1
2026-01-07 14:35:42,4168,4
2026-01-07 14:35:42,4169,4
2026-01-07 14:35:42,4171,4
2026-01-07 14:35:42,4172,4
2026-01-07 14:35:42,4173,4
2026-01-07 14:35:42,4174,4
2026-01-07 14:35:42,4177,4
2026-01-07 14:35:42,4178,1
2026-01-07 14:35:42,4179,4
2026-01-07 14:35:42,4180,4
2026-01-07 14:35:42,4181,4
2026-01-07 14:35:42,4184,4
2026-01-07 14:35:42,4186,4
2026-01-07 14:35:42,4187,1
2026-01-07 14:35:42,4188,4
2026-01-07 14:35:42,4189,4
2026-01-07 14:35:42,4191,4
2026-01-07 14:35:42,4192,4
2026-01-07 14:35:42,4193,4
2026-01-07 14:35:42,4194,4
2026-01-07 14:35:42,4195,4
2026-01-07 14:35:42,4196,1
2026-01-07 14:35:42,4199,1
2026-01-07 14:35:42,4201,4
2026-01-07 14:35:42,4202,4
2026-01-07 14:35:42,4203,4
2026-01-07 14:35:42,4204,4
2026-01-07 14:35:42,4206,4
2026-01-07 14:35:42,4208,4
2026-01-07 14:35:42,4211,4
2026-01-07 14:35:42,4212,4
2026-01-07 14:35:42,4215,4
2026-01-07 14:35:42,4216,4
2026-01-07 14:35:42,4218,1
2026-01-07 14:35:42,4219,4
2026-01-07 14:35:42,4221,4
2026-01-07 14:35:42,4222,4
2026-01-07 14:35:42,4223,1
2026-01-07 14:35:42,4224,4
2026-01-07 14:35:42,4227,4
2026-01-07 14:35:42,4228,1
2026-01-07 14:35:42,4233,4
2026-01-07 14:35:42,4238,4
2026-01-07 14:35:42,4239,4
2026-01-07 14:35:42,4240,4
2026-01-07 14:35:42,4241,4
2026-01-07 14:35:42,4242,4
2026-01-07 14:35:42,4243,4
2026-01-07 14:35:42,4246,4
2026-01-07 14:35:42,4247,4
2026-01-07 14:35:42,4248,1
2026-01-07 14:35:42,4249,4
2026-01-07 14:35:42,4250,1
2026-01-07 14:35:42,4251,4
2026-01-07 14:35:42,4252,4
2026-01-07 14:35:42,4253,4
2026-01-07 14:35:42,4254,4
2026-01-07 14:35:42,4255,4
2026-01-07 14:35:42,4257,4
2026-01-07 14:35:42,4258,4
2026-01-07 14:35:42,4259,4
2026-01-07 14:35:42,4260,4
2026-01-07 14:35:42,4263,4
2026-01-07 14:35:42,4264,1
2026-01-07 14:35:42,4265,4
2026-01-07 14:35:42,4266,4
2026-01-07 14:35:42,4269,4
2026-01-07 14:35:42,4270,4
2026-01-07 14:35:42,4272,1
2026-01-07 14:35:42,4273,4
2026-01-07 14:35:42,4274,4
2026-01-07 14:35:42,4275,4
2026-01-07 14:35:42,4278,4
2026-01-07 14:35:42,4280,4
2026-01-07 14:35:42,4282,4
2026-01-07 14:35:42,4283,4
2026-01-07 14:35:42,4284,4
2026-01-07 14:35:42,4285,4
2026-01-07 14:35:42,4286,4
2026-01-07 14:35:42,4289,4
2026-01-07 14:35:42,4290,4
2026-01-07 14:35:42,4291,4
2026-01-07 14:35:42,4294,4
2026-01-07 14:35:42,4295,2
2026-01-07 14:35:42,4296,1
2026-01-07 14:35:42,4297,4
2026-01-07 14:35:42,4298,1
2026-01-07 14:35:42,4300,4
2026-01-07 14:35:42,4301,4
2026-01-07 14:35:42,4303,4
2026-01-07 14:35:42,4304,4
