timestamp,predicted_label,true_label,confidence,alert,severity
2026-01-06 07:27:15,Probe,Probe,1.0,YES,High
2026-01-06 07:27:15,DoS,DoS,1.0,YES,High
2026-01-06 07:27:15,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:15,Probe,Probe,1.0,YES,High
2026-01-06 07:27:15,Probe,Probe,1.0,YES,High
2026-01-06 07:27:15,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:15,Probe,Probe,0.995,YES,High
2026-01-06 07:27:15,DoS,DoS,1.0,YES,High
2026-01-06 07:27:15,Probe,Probe,1.0,YES,High
2026-01-06 07:27:15,Probe,Probe,1.0,YES,High
2026-01-06 07:27:15,Probe,Probe,1.0,YES,High
2026-01-06 07:27:15,Probe,Probe,1.0,YES,High
2026-01-06 07:27:15,Probe,Probe,1.0,YES,High
2026-01-06 07:27:15,R2L,R2L,0.925,YES,Medium
2026-01-06 07:27:16,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:16,DoS,DoS,1.0,YES,High
2026-01-06 07:27:16,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:16,DoS,DoS,0.935,YES,High
2026-01-06 07:27:16,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:16,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:16,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:16,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:16,DoS,DoS,1.0,YES,High
2026-01-06 07:27:16,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:16,Probe,Probe,0.905,YES,High
2026-01-06 07:27:16,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:16,DoS,DoS,1.0,YES,High
2026-01-06 07:27:16,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:16,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:16,DoS,DoS,1.0,YES,High
2026-01-06 07:27:16,U2R,U2R,0.995,YES,Critical
2026-01-06 07:27:16,Probe,Probe,1.0,YES,High
2026-01-06 07:27:16,Probe,Probe,1.0,YES,High
2026-01-06 07:27:16,DoS,DoS,1.0,YES,High
2026-01-06 07:27:16,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:16,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:16,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:16,U2R,U2R,0.995,YES,Critical
2026-01-06 07:27:16,DoS,DoS,1.0,YES,High
2026-01-06 07:27:16,Probe,Probe,1.0,YES,High
2026-01-06 07:27:16,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:16,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:16,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:16,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:16,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:16,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:16,DoS,DoS,1.0,YES,High
2026-01-06 07:27:16,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:16,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:16,Probe,Probe,0.954,YES,High
2026-01-06 07:27:16,DoS,DoS,1.0,YES,High
2026-01-06 07:27:16,Probe,Probe,0.985,YES,High
2026-01-06 07:27:16,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:16,DoS,DoS,1.0,YES,High
2026-01-06 07:27:16,Probe,Probe,1.0,YES,High
2026-01-06 07:27:16,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:16,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:16,DoS,DoS,1.0,YES,High
2026-01-06 07:27:16,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:16,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:16,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:16,DoS,DoS,1.0,YES,High
2026-01-06 07:27:16,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:16,DoS,DoS,0.995,YES,High
2026-01-06 07:27:16,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:16,Probe,Probe,1.0,YES,High
2026-01-06 07:27:16,DoS,DoS,1.0,YES,High
2026-01-06 07:27:16,DoS,DoS,1.0,YES,High
2026-01-06 07:27:16,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:16,Probe,Probe,1.0,YES,High
2026-01-06 07:27:16,DoS,DoS,1.0,YES,High
2026-01-06 07:27:17,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:17,DoS,DoS,1.0,YES,High
2026-01-06 07:27:17,Probe,Probe,1.0,YES,High
2026-01-06 07:27:17,Probe,Probe,1.0,YES,High
2026-01-06 07:27:17,Probe,Probe,1.0,YES,High
2026-01-06 07:27:17,Probe,Probe,1.0,YES,High
2026-01-06 07:27:17,Probe,Probe,1.0,YES,High
2026-01-06 07:27:17,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:17,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:17,DoS,DoS,1.0,YES,High
2026-01-06 07:27:17,DoS,DoS,1.0,YES,High
2026-01-06 07:27:17,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:17,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:17,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:17,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:17,Probe,Probe,0.995,YES,High
2026-01-06 07:27:17,R2L,R2L,0.995,YES,Medium
2026-01-06 07:27:17,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:17,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:17,Probe,Probe,1.0,YES,High
2026-01-06 07:27:17,Probe,Probe,1.0,YES,High
2026-01-06 07:27:17,DoS,DoS,1.0,YES,High
2026-01-06 07:27:17,Probe,Probe,0.995,YES,High
2026-01-06 07:27:17,R2L,R2L,0.995,YES,Medium
2026-01-06 07:27:17,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:17,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:17,DoS,DoS,1.0,YES,High
2026-01-06 07:27:17,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:17,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:17,DoS,DoS,1.0,YES,High
2026-01-06 07:27:17,Probe,Probe,1.0,YES,High
2026-01-06 07:27:17,U2R,U2R,0.99,YES,Critical
2026-01-06 07:27:17,DoS,DoS,1.0,YES,High
2026-01-06 07:27:17,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:17,Probe,Probe,1.0,YES,High
2026-01-06 07:27:17,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:17,DoS,DoS,1.0,YES,High
2026-01-06 07:27:17,Probe,Probe,1.0,YES,High
2026-01-06 07:27:17,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:17,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:17,DoS,DoS,1.0,YES,High
2026-01-06 07:27:17,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:17,Probe,Probe,1.0,YES,High
2026-01-06 07:27:17,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:17,DoS,DoS,1.0,YES,High
2026-01-06 07:27:17,Probe,Probe,1.0,YES,High
2026-01-06 07:27:17,DoS,DoS,1.0,YES,High
2026-01-06 07:27:17,DoS,DoS,1.0,YES,High
2026-01-06 07:27:17,DoS,DoS,1.0,YES,High
2026-01-06 07:27:17,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:17,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:17,Probe,Probe,0.98,YES,High
2026-01-06 07:27:17,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:17,Probe,Probe,0.994,YES,High
2026-01-06 07:27:17,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:17,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:17,Probe,Probe,0.915,YES,High
2026-01-06 07:27:17,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:18,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:18,DoS,DoS,1.0,YES,High
2026-01-06 07:27:18,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:18,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:18,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:18,Probe,Probe,0.999,YES,High
2026-01-06 07:27:18,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:18,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:18,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:18,Probe,Probe,1.0,YES,High
2026-01-06 07:27:18,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:18,Probe,Probe,1.0,YES,High
2026-01-06 07:27:18,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:18,Probe,Probe,0.99,YES,High
2026-01-06 07:27:18,Probe,Probe,1.0,YES,High
2026-01-06 07:27:18,DoS,DoS,1.0,YES,High
2026-01-06 07:27:18,Probe,Probe,1.0,YES,High
2026-01-06 07:27:18,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:18,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:18,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:18,Probe,Probe,1.0,YES,High
2026-01-06 07:27:18,Probe,Probe,0.99,YES,High
2026-01-06 07:27:18,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:18,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:18,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:18,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:18,DoS,DoS,1.0,YES,High
2026-01-06 07:27:18,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:18,Probe,Probe,0.994,YES,High
2026-01-06 07:27:18,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:18,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:18,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:18,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:18,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:18,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:18,Probe,Probe,0.994,YES,High
2026-01-06 07:27:18,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:18,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:18,Probe,Probe,1.0,YES,High
2026-01-06 07:27:18,Probe,Probe,1.0,YES,High
2026-01-06 07:27:18,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:18,R2L,R2L,0.999,YES,Medium
2026-01-06 07:27:18,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:18,DoS,DoS,1.0,YES,High
2026-01-06 07:27:18,Probe,Probe,1.0,YES,High
2026-01-06 07:27:18,DoS,DoS,1.0,YES,High
2026-01-06 07:27:18,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:18,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:18,Probe,Probe,1.0,YES,High
2026-01-06 07:27:18,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:18,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:18,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:18,DoS,DoS,1.0,YES,High
2026-01-06 07:27:18,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:18,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:18,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:18,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:18,DoS,DoS,1.0,YES,High
2026-01-06 07:27:19,Probe,Probe,1.0,YES,High
2026-01-06 07:27:19,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:19,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:19,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:19,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:19,Probe,Probe,1.0,YES,High
2026-01-06 07:27:19,Probe,Probe,1.0,YES,High
2026-01-06 07:27:19,Probe,Probe,1.0,YES,High
2026-01-06 07:27:19,Probe,Probe,1.0,YES,High
2026-01-06 07:27:19,Probe,Probe,1.0,YES,High
2026-01-06 07:27:19,DoS,DoS,1.0,YES,High
2026-01-06 07:27:19,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:19,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:19,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:19,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:19,DoS,DoS,1.0,YES,High
2026-01-06 07:27:19,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:19,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:19,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:19,DoS,DoS,1.0,YES,High
2026-01-06 07:27:19,DoS,DoS,1.0,YES,High
2026-01-06 07:27:19,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:19,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:19,DoS,DoS,1.0,YES,High
2026-01-06 07:27:19,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:19,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:19,R2L,R2L,0.996,YES,Medium
2026-01-06 07:27:19,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:19,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:19,Probe,Probe,1.0,YES,High
2026-01-06 07:27:19,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:19,Probe,Probe,1.0,YES,High
2026-01-06 07:27:19,DoS,DoS,1.0,YES,High
2026-01-06 07:27:19,DoS,DoS,0.94,YES,High
2026-01-06 07:27:19,Probe,Probe,1.0,YES,High
2026-01-06 07:27:19,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:19,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:19,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:19,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:19,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:19,DoS,DoS,1.0,YES,High
2026-01-06 07:27:19,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:19,Probe,Probe,1.0,YES,High
2026-01-06 07:27:19,Probe,Probe,0.995,YES,High
2026-01-06 07:27:19,Probe,Probe,1.0,YES,High
2026-01-06 07:27:19,DoS,DoS,1.0,YES,High
2026-01-06 07:27:19,Probe,Probe,0.995,YES,High
2026-01-06 07:27:19,Probe,Probe,1.0,YES,High
2026-01-06 07:27:19,DoS,DoS,0.995,YES,High
2026-01-06 07:27:19,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:20,Probe,Probe,1.0,YES,High
2026-01-06 07:27:20,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:20,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:20,Probe,Probe,1.0,YES,High
2026-01-06 07:27:20,DoS,DoS,1.0,YES,High
2026-01-06 07:27:20,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:20,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:20,DoS,DoS,1.0,YES,High
2026-01-06 07:27:20,Probe,Probe,1.0,YES,High
2026-01-06 07:27:20,Probe,Probe,1.0,YES,High
2026-01-06 07:27:20,DoS,DoS,1.0,YES,High
2026-01-06 07:27:20,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:20,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:20,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:20,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:20,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:20,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:20,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:20,DoS,DoS,1.0,YES,High
2026-01-06 07:27:20,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:20,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:20,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:20,Probe,Probe,1.0,YES,High
2026-01-06 07:27:20,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:20,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:20,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:20,DoS,DoS,1.0,YES,High
2026-01-06 07:27:20,Probe,Probe,1.0,YES,High
2026-01-06 07:27:20,DoS,DoS,1.0,YES,High
2026-01-06 07:27:20,DoS,DoS,1.0,YES,High
2026-01-06 07:27:20,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:20,Probe,Probe,1.0,YES,High
2026-01-06 07:27:20,DoS,DoS,1.0,YES,High
2026-01-06 07:27:20,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:20,DoS,DoS,1.0,YES,High
2026-01-06 07:27:20,Probe,Probe,0.995,YES,High
2026-01-06 07:27:20,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:20,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:20,DoS,DoS,1.0,YES,High
2026-01-06 07:27:20,R2L,R2L,0.999,YES,Medium
2026-01-06 07:27:20,Probe,Probe,1.0,YES,High
2026-01-06 07:27:20,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:20,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:20,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:20,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:20,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:20,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:20,DoS,DoS,1.0,YES,High
2026-01-06 07:27:20,Probe,Probe,1.0,YES,High
2026-01-06 07:27:20,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:20,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:20,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:20,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:21,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:21,Probe,Probe,1.0,YES,High
2026-01-06 07:27:21,DoS,DoS,0.99,YES,High
2026-01-06 07:27:21,Probe,Probe,1.0,YES,High
2026-01-06 07:27:21,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:21,DoS,DoS,1.0,YES,High
2026-01-06 07:27:21,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:21,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:21,DoS,DoS,1.0,YES,High
2026-01-06 07:27:21,U2R,U2R,0.99,YES,Critical
2026-01-06 07:27:21,DoS,DoS,1.0,YES,High
2026-01-06 07:27:21,Probe,Probe,0.99,YES,High
2026-01-06 07:27:21,DoS,DoS,1.0,YES,High
2026-01-06 07:27:21,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:21,DoS,DoS,1.0,YES,High
2026-01-06 07:27:21,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:21,Probe,Probe,1.0,YES,High
2026-01-06 07:27:21,Probe,Probe,1.0,YES,High
2026-01-06 07:27:21,Probe,Probe,0.987,YES,High
2026-01-06 07:27:21,DoS,DoS,1.0,YES,High
2026-01-06 07:27:21,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:21,DoS,DoS,1.0,YES,High
2026-01-06 07:27:21,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:21,Probe,Probe,1.0,YES,High
2026-01-06 07:27:21,R2L,R2L,0.955,YES,Medium
2026-01-06 07:27:21,DoS,DoS,1.0,YES,High
2026-01-06 07:27:21,Probe,Probe,1.0,YES,High
2026-01-06 07:27:21,DoS,DoS,1.0,YES,High
2026-01-06 07:27:21,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:21,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:21,Probe,Probe,0.993,YES,High
2026-01-06 07:27:21,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:21,DoS,DoS,1.0,YES,High
2026-01-06 07:27:21,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:21,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:21,DoS,DoS,1.0,YES,High
2026-01-06 07:27:21,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:21,R2L,R2L,0.995,YES,Medium
2026-01-06 07:27:21,DoS,DoS,1.0,YES,High
2026-01-06 07:27:21,DoS,DoS,1.0,YES,High
2026-01-06 07:27:21,Probe,Probe,1.0,YES,High
2026-01-06 07:27:21,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:21,Probe,Probe,1.0,YES,High
2026-01-06 07:27:21,DoS,DoS,1.0,YES,High
2026-01-06 07:27:21,DoS,DoS,1.0,YES,High
2026-01-06 07:27:21,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:21,DoS,DoS,1.0,YES,High
2026-01-06 07:27:21,Probe,Probe,1.0,YES,High
2026-01-06 07:27:21,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:21,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:21,DoS,DoS,1.0,YES,High
2026-01-06 07:27:21,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:21,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:22,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:22,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:22,Probe,Probe,1.0,YES,High
2026-01-06 07:27:22,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:22,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:22,DoS,DoS,1.0,YES,High
2026-01-06 07:27:22,Probe,Probe,0.998,YES,High
2026-01-06 07:27:22,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:22,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:22,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:22,DoS,DoS,1.0,YES,High
2026-01-06 07:27:22,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:22,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:22,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:22,Probe,Probe,1.0,YES,High
2026-01-06 07:27:22,Probe,Probe,0.998,YES,High
2026-01-06 07:27:22,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:22,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:22,DoS,DoS,1.0,YES,High
2026-01-06 07:27:22,Probe,Probe,1.0,YES,High
2026-01-06 07:27:22,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:22,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:22,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:22,Probe,Probe,1.0,YES,High
2026-01-06 07:27:22,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:22,Probe,Probe,1.0,YES,High
2026-01-06 07:27:22,DoS,DoS,1.0,YES,High
2026-01-06 07:27:22,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:22,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:22,DoS,DoS,1.0,YES,High
2026-01-06 07:27:22,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:22,R2L,R2L,0.995,YES,Medium
2026-01-06 07:27:22,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:22,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:22,DoS,DoS,1.0,YES,High
2026-01-06 07:27:22,DoS,DoS,1.0,YES,High
2026-01-06 07:27:22,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:22,Probe,Probe,1.0,YES,High
2026-01-06 07:27:23,Probe,Probe,1.0,YES,High
2026-01-06 07:27:23,Probe,Probe,1.0,YES,High
2026-01-06 07:27:23,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:23,Probe,Probe,1.0,YES,High
2026-01-06 07:27:23,Probe,Probe,1.0,YES,High
2026-01-06 07:27:23,Probe,Probe,1.0,YES,High
2026-01-06 07:27:23,Probe,Probe,1.0,YES,High
2026-01-06 07:27:23,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:23,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:23,DoS,DoS,1.0,YES,High
2026-01-06 07:27:23,DoS,DoS,1.0,YES,High
2026-01-06 07:27:23,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:23,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:23,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:23,U2R,U2R,0.99,YES,Critical
2026-01-06 07:27:23,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:23,Probe,Probe,1.0,YES,High
2026-01-06 07:27:23,Probe,Probe,0.978,YES,High
2026-01-06 07:27:23,DoS,DoS,1.0,YES,High
2026-01-06 07:27:23,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:23,Probe,Probe,1.0,YES,High
2026-01-06 07:27:23,DoS,DoS,1.0,YES,High
2026-01-06 07:27:23,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:23,R2L,R2L,0.999,YES,Medium
2026-01-06 07:27:23,R2L,R2L,0.995,YES,Medium
2026-01-06 07:27:23,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:23,DoS,DoS,1.0,YES,High
2026-01-06 07:27:23,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:23,Probe,Probe,1.0,YES,High
2026-01-06 07:27:23,Probe,Probe,1.0,YES,High
2026-01-06 07:27:23,DoS,DoS,1.0,YES,High
2026-01-06 07:27:23,DoS,DoS,1.0,YES,High
2026-01-06 07:27:23,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:23,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:23,Probe,Probe,1.0,YES,High
2026-01-06 07:27:23,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:23,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:24,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:24,DoS,DoS,1.0,YES,High
2026-01-06 07:27:24,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:24,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:24,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:24,DoS,DoS,1.0,YES,High
2026-01-06 07:27:24,DoS,DoS,1.0,YES,High
2026-01-06 07:27:24,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:24,Probe,Probe,1.0,YES,High
2026-01-06 07:27:24,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:24,Probe,Probe,1.0,YES,High
2026-01-06 07:27:24,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:24,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:24,DoS,DoS,1.0,YES,High
2026-01-06 07:27:24,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:24,R2L,R2L,0.999,YES,Medium
2026-01-06 07:27:24,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:24,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:24,Probe,Probe,1.0,YES,High
2026-01-06 07:27:24,Probe,Probe,1.0,YES,High
2026-01-06 07:27:24,Probe,Probe,1.0,YES,High
2026-01-06 07:27:24,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:24,DoS,DoS,1.0,YES,High
2026-01-06 07:27:24,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:24,R2L,R2L,1.0,YES,Medium
2026-01-06 07:27:24,Probe,Probe,1.0,YES,High
2026-01-06 07:27:24,R2L,R2L,0.97,YES,Medium
2026-01-06 07:27:24,U2R,U2R,1.0,YES,Critical
2026-01-06 07:27:24,DoS,DoS,1.0,YES,High
2026-01-06 07:27:24,DoS,DoS,1.0,YES,High
2026-01-06 07:27:24,R2L,R2L,1.0,YES,Medium
